6932004966ab70ef47250a2b3152acd8c904e6b5,Bob Ippolito,2024-08-14,v3.19.3
1faea8515e92c27c91c6bc2e6ab06c120b4fe950,Serhiy Storchaka,2017-05-20,Merge branch 'master' into check-is-true
881ae6dafa73b2fe526182ecc426861899fcdb97,Bob Ippolito,2017-05-18,Merge pull request #166 from simplejson/remove-init-methods
aaa16a53f721027695ffe68d361d58871a224c08,Serhiy Storchaka,2017-05-12,Fix argument checking errors in _speedups.c.
881c62b215822fa3dcd79c78e72b761c34032274,Serhiy Storchaka,2017-05-08,Don't set tp_new to PyType_GenericNew.
09e6e009878587ce7d65651dc35cf1f276f5dbd9,Serhiy Storchaka,2017-05-08,Fix a typo in the doc for loads (#161).
b715bfee8f04d7b46fba62ec9d9ab95fe1a61ffd,Serhiy Storchaka,2017-05-08,Remofe remnants of Python 2.4 support.
60b293d3449491264a83c7ed9d5f4a0aba4db989,Serhiy Storchaka,2017-05-07,Remove the `__init__` methods in extension classes.
f3d815124841e3ece1b234b16c65370efe45ff3f,Chris Gavin,2017-04-24,Remove unused imports.
f1a06fc7598f324acee332b02b6ecc43773b7b5d,Bob Ippolito,2017-01-17,Merge pull request #153 from hugovk/patch-1
b5408dff2bd72252137886dc4bb81cd1f0b170b6,Hugo,2017-01-17,Update Python versions
1f95547b6dd2348189e66ed0e0c1a20899360351,Bob Ippolito,2017-01-16,Merge pull request #152 from hugovk/patch-1
e3a7de8cfb3de1d25f0c8cdbdef22e2a5ebc01d9,Hugo,2017-01-16,Python 3.6 is out
c52efea57d0f733d28eb991eeebb121c53b3a48a,Bob Ippolito,2016-10-28,v3.10.0
e2f4fe262576c659dad214c1144cd941dcf400b8,Bob Ippolito,2016-10-28,Merge branch 'lamflam-raw_json'
dd0f99d6431b5e75293369f5554a1396f8ae6251,Bob Ippolito,2016-10-28,Bump version, update changelog, fix issues identified in code review of #143
392e2e7b51635b060dafdb4a08c130fa26421685,Bob Ippolito,2016-10-28,Merge branch 'raw_json' of https://github.com/lamflam/simplejson into lamflam-raw_json
3233faaf438690d0aa853d131ead4a9c99935485,Bob Ippolito,2016-10-23,use correct pyenv in run
a93c7b37b54d231ec4417a57a60fd87dcfe4e23e,Bob Ippolito,2016-10-23,rehash before and after eval
6800e367edd94f7158d8d0280ad3fb1fad37e41d,Bob Ippolito,2016-10-22,Only upload exe and whl files
6bf95ee0d181b5f7d0121d362c8ba81ede4819d8,Bob Ippolito,2016-10-21,add signing and uploading artifacts to the script
1e184eac6988edee1cdd0f45cfa4c390fc1eea5e,Bob Ippolito,2016-10-21,remove unnecessary URL
38f8c2e3a43a884d1e7b49941d4472887804613c,Bob Ippolito,2016-10-21,v3.9.0
84b90d3ecf11397d87b6175e30eb5cb884cef8df,Bob Ippolito,2016-10-21,Bump version to 3.9.0
d78256146d2831e3a7080b7212d7edb90bc2d611,Bob Ippolito,2016-10-21,Fixes #144. Workaround for bad behavior in string subclasses.
9902c546bcf2133b4961502d71bac908d55da40c,Bob Ippolito,2016-10-21,Update Python versions used for Mac builds
628628262f6af194b7621588b41cfe7ff8f2df8b,Bob Ippolito,2016-10-21,Another attempt to fix Travis Mac build
4d551b2c8ff11222b46cb14d80528def041aaa5e,Bob Ippolito,2016-10-21,Update CHANGES.txt
d5234f7991ca23fad63ce10648d6f6cadc1a09ff,Bob Ippolito,2016-09-26,Merge pull request #146 from rowillia/master
36a4461263ff904436cfab1f88638fe7162fe176,Bob Ippolito,2016-09-25,See if we can get those OS X builds working
074e5f4fcf2aecd4fe648ea273da6f0d8c471fdf,Roy Williams,2016-09-22,Remove fromhex all together
a1cd6421d095af6c7db5e5c44e14916eb555aade,Roy Williams,2016-09-22,Add support for Python 2.5
bb1d5c819ec06a3c085fe265f9b6f92752127a28,Roy Williams,2016-09-22,Use binascii instead of codecs
8f8a95e568df1fe5eee1833a8553617f0cae7dfa,Roy Williams,2016-09-21,Use `codecs.decode` in Python 2 as opposed to `str.decode` in Python 2.
da17e3529c4e41173519ea18ff3ee908761ef5d4,Kevin LaFlamme,2016-09-01,Add support for preprocessed JSON strings (with optimizations) in encoder
4b1dab370f8a32aaa3f9140c38645093d3287b82,Bob Ippolito,2016-05-30,Merge pull request #137 from adamchainz/readthedocs.io
c80be5d00fe278cef3d76b6d68b8918ed849c99b,Adam Chainz,2016-05-29,Convert readthedocs link for their .org -> .io migration for hosted projects
23688e6d8b29fb1d1ea7ecf5d4d6e5c79402cf30,Bob Ippolito,2016-03-12,Merge pull request #134 from compwron/rst_readme_build_status
d1f2f1a5a754cffc649ed10c04433b7860eeb0ca,lgoldstein,2016-03-09,Readme badge and py2 link
92c80f3b29c4d8694deb72779fa65f8de0ff8965,Bob Ippolito,2016-02-15,fix artifacts script
8aaf1ca7d6cda799997815591c1c82e70c51a633,Bob Ippolito,2016-02-14,v3.8.2 - fix compiler warning, automated wheel builds for Windows and Mac
60227944e9879362f9a4e09dfaae605273cdfc8c,Bob Ippolito,2015-11-22,Merge pull request #130 from aebrahim/appveyor
e394003ba5660dd4c068b99a1b43456166159f94,Ali Ebrahim,2015-11-22,build windows wheels on appveyor
2510da1961f95ea7d642d1b61bcd270b90962f54,Bob Ippolito,2015-10-27,Add Python 3.5 to Travis test suite
b979a80722bfbcecc6cde366449e1e0b605c51b6,Bob Ippolito,2015-10-27,Fix issue with iterable_as_array and indent option, closes #128
82fdecb6a892579bde16f43b4b983b9dce6c3643,Bob Ippolito,2015-09-04,Update version to 3.8.1
92cecfe676bd943c105604c97d8502769d6a3567,Bob Ippolito,2015-09-04,Merge pull request #123 from costypetrisor/fix-int_as_string_bitcount-from-speedups
ddf57dc2201a1f7517dd2ab4b0a232a6929b9db2,Costy Petrisor,2015-09-03,removed from _speedups.c  forgotten "iterable_as_array" without comma after string
a37a9bdb821ea94bc5e566fe9f6db2029df39447,Bob Ippolito,2015-07-18,clean up iterable_as_array for 3.8.0
a9e5e7256c9fb27126813c9430be1dab5f27f7ba,Nick Babcock,2015-07-10,Merge branch 'master' into iterable_as_array-gh1
0bcdf20cc525c1343b796cb8f247ea5213c6557e,Bob Ippolito,2015-05-31,fix typo in e18cc09
c2190efda0e6fdd6783a56a6aeab818b072350a1,Bob Ippolito,2015-05-22,attempt to work around an issue with reloading the Decimal module
71c3672396b32b62f35c53668182720f8f3d5ecc,Bob Ippolito,2015-05-18,bump version for #119
2161a68dd029cbfef8b45107b875eb8212ba28ed,Bob Ippolito,2015-05-18,Merge pull request #119 from cgohlke/patch-1
c082e7529da3396bb1c8205ec7c659a863c771b6,Christoph Gohlke,2015-05-18,Fix msvc error C2275: 'PyObject' : illegal use of this type as an expression
e18cc09b688ea1f3305c27616fd3cadd2adc6d31,Bob Ippolito,2015-05-18,no longer trust custom repr for int/long/float subclasses #118
f9e8ca4be17a32067e02805e7771635ee2af4aa3,Bob Ippolito,2015-02-18,Merge pull request #116 from d0ugal/patch-1
151b4c1d110b2984b0af2d419c6485169f8305e7,Dougal Matthews,2015-02-18,Fixed a typo in the docs
d52cd59d28766c72314537e2a087665b8b54fa9b,Bob Ippolito,2014-10-24,update CHANGES and bump version to v3.6.5
99d3082b8edef1e6b43e2a3971e7cebf2cde6608,Bob Ippolito,2014-10-24,Merge pull request #110 from kbussell/memoryleak
e8c7018ba06ef6a5709b6242684bd06d9964904e,Keith Bussell,2014-10-23,Fix memory leak when an error occurs encoding dict items
54d5ff15d508c51366986cc4f77f2f287f036582,Bob Ippolito,2014-09-29,Merge pull request #107 from simplejson/sort_keys_dump-106
ccc8a2bc450f8b7f6db71a6daef4d4b069ba5851,Bob Ippolito,2014-09-29,failing test for #106
77437f037f99e9df49dab740b32bdb20af93af44,Bob Ippolito,2014-09-29,update version for v3.6.4
c510dd0285bbce594fd772b462eb859a39bf4a9f,Bob Ippolito,2014-09-24,ensure cached encoder is only used when all settings are default
2e83d7cc9388678ef750f7ccfa30947eed47e73d,Bob Ippolito,2014-08-18,documentation about key limitations in JSON per #103
baf6d6445c289f5d7eb5dbb14de65de48fbf56ad,Bob Ippolito,2014-08-09,doc updates from http://bugs.python.org/issue21514 re: #102
0ffb14c0b466891821d219175b1a463a7f81dfe1,Bob Ippolito,2014-08-09,Merge branch 'docs-102'
1ddfc5ace82f4fbda2a6a85c62a063ae45c94576,Bob Ippolito,2014-08-09,update documentation per #102
39636bbe3f19a66d2b8ff5dfbe126f20af12e73a,Bob Ippolito,2014-07-22,forgot how to reST apparently
b08ac92aa285620878e8c88c9f08311b94aa3dbe,Bob Ippolito,2014-07-22,make note of the python2.2 branch
46d42a5245607745eb39da83f0ca250d9c3eff52,Bob Ippolito,2014-07-21,v3.6.0
78441805700f1adccfeb4e454fa025e637b9a16b,Bob Ippolito,2014-07-21,Merge branch 'sporty-master'
925cae72acd6a0d2a789cdc363736ed826f8ffa6,Bob Ippolito,2014-07-21,generalize BOM stripping to any use of raw_decode
3eaa8d54dfed8cd64c9f439451f5514f45cd4dd4,Ryo Takahashi,2014-07-21,strip utf-8 bom.
b7486b82233ed2ec1a614dcf8944d376d12d04bf,Bob Ippolito,2014-06-24,Fix lower bound checking in scan_once / raw_decode API #98
a19d53c1df389648b31619eda67cb178f8f00036,Bob Ippolito,2014-05-23,update version for v3.5.2
8f1778402eff0dd3107c68116e8cdfcecce29ee4,Bob Ippolito,2014-05-23,Merge pull request #97 from mindw/vs2008_build_fx
0ee8ddb5a6a6afaf62b73c76fc0f0d1d770fe33c,Gabi Davar,2014-05-23,fix build for VS 2008
1c0ea7f4d3c85cee6904b312922fd50e24e08e78,Bob Ippolito,2014-05-22,consistently reject int_as_string_bitcount <= 0 #96
28f1c547909102d2476cca8596f2eac4a7193b65,Bob Ippolito,2014-05-21,detab
8741b67c403773706d2374161f1b87da2e1aa59b,Bob Ippolito,2014-05-21,clean up #96 and prep for v3.5.0 release
c43b3c5b8066f8f3c42de6e3ac4840a251d55c78,Bob Ippolito,2014-05-20,Merge pull request #96 from coldeasy/int_as_string_bitcount
9fa5a3d591e270df40d241ac767e90a16a9caf0e,Bob Ippolito,2014-05-20,fix arg check for item_sort_key
3f1f90c1f0684c6f99de4076e47e9a771b0c7d79,Colin Deasy,2014-05-20,Allocate int_as_string bounds once per encoder
426849c9134e203903a00595f345013327068aaa,Colin Deasy,2014-05-09,Adding `int_as_string_bitcount` option
72b03f213ec0def34930f1b04f66f71a27f27665,Bob Ippolito,2014-05-06,Merge pull request #95 from DanielBaird/patch-1
38842978c470d64fae568ed77471ba31fd1676be,Daniel Baird,2014-05-07,cleaned up double-paste in separators description.
88ac2f35519afb8099dbb7861ff476896d577206,Bob Ippolito,2014-04-30,fix tests to run on Python 3.4
080376336e79d712ba56ba76ad00047b0023d13b,Bob Ippolito,2014-04-30,Merge pull request #94 from hugovk/patch-1
581555900bbf693ae0e05c637ceb09f3f7390d49,Hugo,2014-04-30,Travis CI now has Python 3.4
6175d2919e8a24260cfce3c489ba7d0a0bdb8e84,Bob Ippolito,2014-04-02,bump to v3.4.0
85c57048bf308d7ad74a1a50d8c54a57c9707a8f,Bob Ippolito,2014-04-02,Merge pull request #92 from Infinidat/master
1b5f020aabd5fefb52f60f167aa385154c226093,Guy Rozendorn,2014-04-02,bringing back bdist_egg build support
59dc5296f731f868678cbdcba199a77a0513e5c1,Bob Ippolito,2014-02-14,improve Python 3.3 compat #87, bump to 3.3.3
a03499478fa57299798c68bbab1c5285a26a4a73,Bob Ippolito,2014-02-10,add comment about setuptools usage #85
eeab055a39ef62a45725c554c1eebf86a3beeb48,Bob Ippolito,2014-01-06,travis no longer supports python2.5
7d4ea580816a52fb2d762464cdf66108956abdc2,Bob Ippolito,2014-01-06,update CHANGES.txt for v3.3.2
41f336d71f81d283d7afb6c7d5d1b402eccb9782,Bob Ippolito,2013-10-31,Merge pull request #82 from JuhaS/patch-1
a7c32c1814da50d47b13102b5c84bec2e91058b5,JuhaS,2013-10-31,Documentation fix for decoded string types
d59550cc9bf62bca93b52480536e94707e789579,Bob Ippolito,2013-10-05,update metadata for 3.3.1
475ef1c3b3a7a1bee8b9339336a077ce905ddc4f,Bob Ippolito,2013-10-05,Merge pull request #78 from idank/master
e787c8b9d1155023089937314fd2b965821f2108,Idan Kamara,2013-10-05,fix pickle breakage with JSONDecodeError
35816bfe2d0ddeb5ddcc68239683cbb35b7e3ff2,Bob Ippolito,2013-05-07,pass-through in decoder for lone surrogates #62
fc7b04d6bb1bfc0ffdddbd7d53ffd56f4142ea34,Bob Ippolito,2013-05-01,update release date
236c8a174c0e333608e992f6f7ec7826c2fd1cd8,Bob Ippolito,2013-05-01,ignore_nan #63
928421f68ff2128c5397553a57f3d76a75e39ca4,Bob Ippolito,2013-05-01,update CHANGES and tests
c5512d65c2085f6ed91b5f7e3684dbf557bc29f3,Bob Ippolito,2013-05-01,make argument order for c_make_encoder match make_iterencode
ad58a553fbc921e76700bc9d252b6fddcc70f51a,shakefu,2013-04-20,Version bump to 3.2.0 for the hell of it.
65914193587e9fba07d12908b28f0a974a1572b9,shakefu,2013-04-17,Implement for_json kwarg; pure Python version; add tests; update documentation.
5291f8e0a778a4abe3f68b85a49b77f0831a4242,shakefu,2013-04-17,Initial stab at for_json hook for C extension.
d4d6469787614d2adac90bfe85c6ada28fa7deb3,shakefu,2013-04-16,Mark as 3.2.0-dev.
dec10d8994ca899009fee3bd3b015a3c6d0db0d6,Bob Ippolito,2013-04-06,update CHANGES for v3.1.3
ceb0f979b1c4bd40e7940637f93ddc59b441a532,Bob Ippolito,2013-04-05,v3.1.3 - docs update to discourage subclassing
cd05883e357f481d2eefc06a3367d18b1054e4af,Bob Ippolito,2013-03-20,tag v3.1.2
9dc35acf9adfb1d1ce1b6adbe14fb8044596b8e1,Bob Ippolito,2013-03-19,add URL
35a7b157868ae1ca0e19346dba4124edb8576ee6,Bob Ippolito,2013-03-19,fixes #65
afa4fd25ca037c3ba4bb35aa99643715e1188ee0,Bob Ippolito,2013-02-22,Updated documentation to reflect separators behavior when indent is not None (#59)
062aa98fe19c9536b6ede4c0b84f5f3e6711b768,Bob Ippolito,2013-02-21,tag v3.1.1
c8feb3ab3113dd04aa4897a8897b78742d94124d,Bob Ippolito,2013-02-21,another setup.py workaround for Windows with missing MSVC
6ea4ac7c6bae7e6d8605ffd50c6ab314276ef9ac,Bob Ippolito,2013-02-21,tag v3.1.0
a7039db994cd602ed23ae8b098871cf12f966fe9,Bob Ippolito,2013-02-21,fix python 2.5 regression in tool and test_tool
68aea11176fc7e3f376482dbddccd252836c1b85,Bob Ippolito,2013-02-21,update JSON conformance test suite (#58)
db53d9a525ea7fec93a00fc17a1e094e821961ad,Bob Ippolito,2013-02-21,simplejson.tool tests and bugfix for Python 3.x (#60)
104b40fcf6aa39d9ba7b240c3c528d1f85e86ef2,Bob Ippolito,2013-02-21,improve truncated input error messages, use JSONDecodeError instead of StopIteration (#61)
44d7709a31f3a19f3d465411585ebb7be7fa2295,Bob Ippolito,2013-02-21,fix off-by-one error in the colno of JSONDecodeError when lineno == 0 (#57)
7b96b85710439cdc7dac16a4655bf407bfad77d7,Bob Ippolito,2013-02-19,Fix a Python 2.x compiler warning for narrow unicode builds (#56)
9b595e53a0b491bcc62c69246fe4f1c0b338d9ae,Bob Ippolito,2013-01-30,fix typo
c3262f7394f6399aa4e5588604ec1e0d560353bc,Bob Ippolito,2013-01-11,This code is also licensed to the PSF under a Contributor Agreement.
0cb8be97d96ef319f32666b5f5bd23ddcbb9066e,Bob Ippolito,2013-01-11,v3.0.7 now dual-licensed MIT or AFL v2.1
9b30e089d1e346b533dea12f6dd28c5e200af057,Bob Ippolito,2013-01-11,v3.0.6, fixes ensure_ascii=False regression (#50)
88186b0b91343fed6d22e45b940ebd7f7e58f703,Bob Ippolito,2013-01-03,bump to v3.0.5, fix deprecations in tests
bad35638105e9adc4f802c2dd515790646bb01a8,Bob Ippolito,2013-01-02,bump to 3.0.4, update changes for #47
3f2e15169e1ed408c92b526868d61a8514dd658b,Bob Ippolito,2013-01-01,Merge pull request #47 from cgohlke/patch-2
bbf52de370681b8aa63e76defe476be35770183c,Christoph Gohlke,2013-01-01,Fix msvc10 compile error under Python 3.3
1deb43541905587b1b5014e03db78fce0adb2b58,Bob Ippolito,2013-01-01,bump to 3.0.3, fix bugs
475ed56641128bbac0c14bcab838485ce863d318,Bob Ippolito,2013-01-01,Revert "Revert "Merge pull request #46 from cgohlke/patch-1""
88287d6617e00cc3ff0075650a42031dc85a1cff,Bob Ippolito,2013-01-01,explicitly build the extension
4d6b86059c981d1a275c803ecc91f511980b0af0,Bob Ippolito,2013-01-01,Revert "Merge pull request #46 from cgohlke/patch-1"
1aa8819498321dbfc601ff8a304d0c8a901f76da,Bob Ippolito,2013-01-01,Merge pull request #46 from cgohlke/patch-1
473ab650df3943c3681f709d6aff499242efdfc6,Christoph Gohlke,2013-01-01,Fixes for Visual C compilers
ed84084a51367a4731f80794b062f54365ac9c59,Bob Ippolito,2013-01-01,bump to 3.0.2, fix Py_EnterRecusiveCall/Py_LeaveRecursiveCall balance from 3.0.1
03396cb26b6165814150461ec9f49343c151d862,Bob Ippolito,2013-01-01,_Py_Accu style encoder optimization, bump to 3.0.1
02e24f4f856b065aa31d79d4726ce6668a20779e,Bob Ippolito,2012-12-30,Merge branch 'py3'
dd76051b3f65625635d39277daf60135215c9d10,Bob Ippolito,2012-12-30,add date for v3.0.0
2d570bafc496f236f2b4a919931023cb1be6b8b7,Bob Ippolito,2012-12-30,more coverage
f8cdf39583e2400e5f461ab85459d4d21807a4a0,Bob Ippolito,2012-12-30,better test coverage for invalid surrogates
5ed2285e1d88f8075d47b10f941e7581d78828ff,Bob Ippolito,2012-12-30,more coverage for skipkeys
09d9f45b80a225808a33ca1a86e8a8ba40180b17,Bob Ippolito,2012-12-30,clean up skipkeys/stringification in C API
16ae2381fc14d4e91fa3af5d82e01eda6929572e,Bob Ippolito,2012-12-29,more coverage, decimal key coercion
83a493db6a8b859ec7b10fa85365dd3fdf144c68,Bob Ippolito,2012-12-29,try and use native Py3.3 unicode everywhere
7ed40f0f1f476595f4693a74a1074e5c2446a95e,Bob Ippolito,2012-12-28,fix some style nits
0bc9e8a586a6c2e4a85b3896a71fc04ed718cbfd,Bob Ippolito,2012-12-28,start working on improving coverage, remove unused bytes code paths from py3
77850638e824d23e3301962b3b142fe2e0520abb,Bob Ippolito,2012-12-28,add some more classifiers for pypi
1379f05eb4792eabfcbf552e5b6f4b39b9da4f9c,Bob Ippolito,2012-12-28,fix python 2.5 test regression
5846148410234f6466aefcddc68683811577998e,Bob Ippolito,2012-12-26,First pass at Python 3.3 compatibility First pass at Python 3.3 compatibility, bump to 3.0.0
57d980277f8d1d6324904edd43e1a730572b64b6,Bob Ippolito,2012-09-21,export JSONEncoderForHTML (#41), bump to v2.6.2
6f5ca6ba4d2f71958176756eac2ac7fe6ec62537,Bob Ippolito,2012-07-27,bump version to 2.6.1 and add test/docs for #38 raw_decode fix
5178cb760e35a8a921fd509f7d5da383d122d54e,Bob Ippolito,2012-07-27,Merge pull request #38 from japeq/master
0fb0aeabc0af49bb127deb11ecddf66fa7a3d58c,Janne Kulmala,2012-07-19,raw_decode(): Skip whitespace before the object
f55e882aafa73732d63129cf1280c093acc916db,Janne Kulmala,2012-07-19,raw_decode(): Document 'idx' parameter
16b63cdb118138f8639b6f005d92f2136c815a1e,Bob Ippolito,2012-06-26,Error messages changed to match proposal for Python 3.3.1
e1919939c141bb55c18c67cf576bdb3c2fc0ab18,Bob Ippolito,2012-05-10,Fix for regression introduced in 2.5.1
607a4898322da4ff51f992690118ee6e5fa1be1d,Bob Ippolito,2012-05-10,Support for use_decimal=True in sub-interpreters
293718a42e13bcfaae9c86bc9160c7515a6c199f,Bob Ippolito,2012-03-29,Merge branch 'item_sort_key'
58396cef4501a2b619ade30b5057cb2013c1151f,Bob Ippolito,2012-03-29,fix typo
a19eb434a6733cf97dd5e4dd4721416743b840aa,Bob Ippolito,2012-03-29,bump version to 2.5.0, add docs for item_sort_key
fb26048e3983c098c8fa2d21009a6695cb128b5a,Bob Ippolito,2012-03-29,Merge remote-tracking branch 'scottkmaxwell/master' into item_sort_key
60dac25f8cde7bb86cddfa6f7dfadc6a5fcc7799,Scott Maxwell,2012-03-20,Added item_sort_key
8ae6d4befa25ae929ad71a68a523471da5d09b06,Bob Ippolito,2012-03-06,oops, fix release date
cee27e64e5bc5fb923589139079d086265d2593e,Bob Ippolito,2012-03-06,Merge branch 'bigint_as_string-gh31'
ed1c14ad163595159a9df8a100b2cfa152180f8c,Bob Ippolito,2012-03-06,Merge remote-tracking branch 'scottkmaxwell/master' into bigint_as_string-gh31
907d674e20214b77760878f3b7dc270f167b8d9f,Scott Maxwell,2012-03-06,Change 1 to 1LL to fix warnings
1544fcc00249096849ee803bd9c1ad021c972ea3,Bob Ippolito,2012-03-06,version and changelog bump
4460550c22e5cd4f52fb1f0449c4b1c02ff38fd1,Bob Ippolito,2012-03-06,fix edge cases and pre-2.7 compatibility
50d234a560e609600f839427d3547868c166695d,Bob Ippolito,2012-03-06,Merge remote-tracking branch 'scottkmaxwell/master' into bigint_as_string-gh31
89d774e3a8039d454dc81cfd128cb803b4ad48fa,Scott Maxwell,2012-03-02,Integrated unit test into test suite
bdd25021bd1958003ed96026eed66f161bb9fc70,Scott Maxwell,2012-03-02,Finalized bigint_as_string feature
3b1b1aec3cf5175c6218a376e01049963f8f973c,Scott Maxwell,2012-03-01,Changed limits from 2^54 to 2^53
08ef2e3e6e7da0fe9a5d2c73bbcc947489808579,Scott Maxwell,2012-03-01,Added javascript_safe_ints support
9069fbfe3d856e4b66b42c9a354423812e5a593b,Bob Ippolito,2012-02-27,bump to 2.3.3 and clean up indent code
51744f7fa9aed5b29eabfd5598a9272c76d4879d,Bob Ippolito,2012-02-27,Merge pull request #29 from kini/indent-eafp
7eac6360ba65050769aae8881a00c6b84eecb5c3,Keshav Kini,2012-02-28,Documentation and a test for the previous commit
9b69bb2834e41005c2e7fc8ad7ce3a0d8fecdbd9,Bob Ippolito,2012-02-27,attempt to support travis
627af992fd4d7ba9d106461cc478eb14660e7ca5,Keshav Kini,2012-02-25,Allow unknown numerical types for indent parameter
f9f73115e42bcda4526cc89f145c873c7be2bef6,Bob Ippolito,2011-12-30,fix 2.3.1 regression and bump version to 2.3.2
d131445ddae87b810a2b186cb7b57c8fddb0444e,Bob Ippolito,2011-12-29,bump version in setup.py
a21373a6dbd9f943aa75996b49b0988d4f8e1f3c,Bob Ippolito,2011-12-29,Merge branch 'dict-subclass-gh26'
4221f71f9bb6fc1488c70eec5a22fc96b2121e1a,Bob Ippolito,2011-12-29,callable check for _asdict with namedtuple_as_object
7e0d1aaad867d37f12d9cd939e01a3ffff2dbacb,Bob Ippolito,2011-12-29,fix whitespace
8e96135943aab24f1f009f257711073e5edcd1f5,Bob Ippolito,2011-12-05,Merge branch 'namedtuple_duck-gh22'
0f17131614f6af0d4e9bbf065aa5c42cf1a25508,Bob Ippolito,2011-12-05,Change release date for 2.3.0
b389ecc62d08cb5102e4f9a820314fc7cf8e7503,Bob Ippolito,2011-11-18,test with DucKValue and DuckPoint which are not tuple subclasses
205ec293aa75538599c47692c18c048b80ed0d3e,Bob Ippolito,2011-11-18,bump version to 2.3.0
6aeb8f5963b9e683c6473766fef66875f6fcf40e,Bob Ippolito,2011-11-18,update docs
793232196f4d341863b791e356e7d95504f82d28,Bob Ippolito,2011-11-18,Merge remote-tracking branch 'singingwolfboy/master' into namedtuple_duck-gh22
edfa7651617a5f01d3394e3fc8d8e42aa972c3ff,David Baumgold,2011-11-10,Removed PyTuple_Check from _is_namedtuple() in _speedups.c
698e6c1e3fc00a41ef8a09f2a5c8b287034e6390,David Baumgold,2011-11-10,Removed isinstance() check for namedtuple_as_object
52d00503192973f36e629c8869652df1b65eb8be,Bob Ippolito,2011-09-06,fix https://github.com/simplejson/simplejson/issues/16 - include MANIFEST.in in MANIFEST.in. distutils is dumb.
49724ee06f038d27ab3d4adbe4ed403692799aa1,Bob Ippolito,2011-09-04,2.3.0 and iterable_as_array encoding option
ba669afbfcc2306033bb38b900f9a22d217cb233,Bob Ippolito,2011-09-04,I knew I missed something. Fix the date in CHANGES.txt
b89df4caab3add95fa8e301fe3ec0f2bef9590ef,Bob Ippolito,2011-09-04,Merge branch 'pure-distutils'
8a43bebf128dd3313cd6ce41f999020b1806beff,Bob Ippolito,2011-09-04,fix tests for py2.5
d6f4c1baea2e93fa61ba9367f396ab15422bc725,Bob Ippolito,2011-09-04,remove setuptools
a070b3f71b38bbb9c307fc9a4965f782199e0fb4,Bob Ippolito,2011-09-04,setup.cfg is unused
ca4cf02b01a943d43ce300e584fbd3f3f75b5b41,Bob Ippolito,2011-09-04,Merge branch 'namedtuple-object-gh6'
5cc3960c70494c1651f4e0e18d5549d18f3f67e0,Bob Ippolito,2011-09-04,2.2.0 - namedtuple_as_object and tuple_as_array options, use_decimal now True on encoding
50631cf809830d4c398cee58159643913cd89411,Bob Ippolito,2011-09-03,update docs with namedtuple encoding to JSON object
308b7421566889b10766cdab144874e29b38ff99,Bob Ippolito,2011-09-03,Merge branch 'scan-ValueError-gh15'
fb1a518e536e6bce349cd776a90a03895fa7f61b,Bob Ippolito,2011-09-03,also test unicode and fix the JSONDecodeError issue
2d765188301e68e47f20e90b81de1476213209f4,Bob Ippolito,2011-09-03,ignore coverage files
1fa631f71c97d8d4fca9e4482f09121d5e436720,Bob Ippolito,2011-09-03,test case for https://github.com/simplejson/simplejson/issues/15
63786a180ecff31398055c456e3aa543ff79c9af,Bob Ippolito,2011-06-22,document JSONDecodeError https://github.com/simplejson/simplejson/issues/12
4989e693bab39b1ce5cf6fc0b21dbacd108c312c,Bob Ippolito,2011-05-15,Force unicode linebreak characters to be escaped (U+2028 and U+2029)
e27ec198ec6d28bd0d211939122523a781414318,Bob Ippolito,2011-05-08,Move docs to http://simplejson.readthedocs.org/ and update version to 2.1.7
ef460026417ab8cd9d8fae615d4e9b9cc784ccf1,Bob Ippolito,2011-05-08,update docs
455f55c7686336ac8ac73816533dcdda7226d74e,Bob Ippolito,2011-05-08,add a release date
bb15df06b8ec76ce50340d4ad95f9bcd776671a9,Bob Ippolito,2011-05-08,Merge branch 'recursion_control-11'
babc0c05221ecb550cfee80e9d2daec508b1fcd8,Bob Ippolito,2011-05-07,encoder_listencode_obj recursion check
e226e3c66984800e9bc6533c31e81b0c553e1f48,Bob Ippolito,2011-05-07,encoder_listencode_obj recursion check
