6932004966ab70ef47250a2b3152acd8c904e6b5,Bob Ippolito,2024-08-14,v3.19.3
dc58b92571947568e67bb3e30ab6c891009e4c8b,Bob Ippolito,2011-05-07,scan_once_unicode recursion check
0c854c67b919ea768fa8aba0a5fa2e7e5449455b,Bob Ippolito,2011-05-07,scan_once_str recursion check
eff8dd214e522d4eb6f56c8868ba92eb631dc914,Bob Ippolito,2011-04-19,bump versions to 2.1.6
f99c5f56e119f89b69867a569af38faa7435e30c,Bob Ippolito,2011-04-19,https://github.com/simplejson/simplejson/issues/5
729d79e8581bed4188edab4d4910d858e2f0b214,Bob Ippolito,2011-04-17,update docs
c97170d3f9801def97352333417666dedb684dc1,Bob Ippolito,2011-04-17,update docs version
4ca8efd1e78135f01ab921c6f8319133cb0f0c00,Bob Ippolito,2011-04-17,change version number to 2.1.5
9edd8ff0a9ff197035085332deaa1e00eed93cfc,Bob Ippolito,2011-04-17,update docs
7bd3ca1e86ad228a683fb011fe88f3a9edac232a,Bob Ippolito,2011-04-17,add release date
b84a573407e8acb05cb3a973da65c4ae28bd3daa,Bob Ippolito,2011-04-12,do not try to build extension under PyPy
5cad556f7d60a84eda51adca054c51a192c98c09,Bob Ippolito,2011-04-12,Trailing whitespace after commas no longer emitted when indent is used
1a371353a0fdf324f4b98c9f3e13439724066655,Bob Ippolito,2011-02-06,update submodule
0d087a49106e94358eebf7fd028b5a55d8f6afb9,Bob Ippolito,2011-02-06,links
87a8e18b9e454d91ff39c33bcf7fd79f0ec8b671,Bob Ippolito,2011-02-06,update docs as submodule
2499940555e8ac939f25fe0b53fc85ea5de61315,Bob Ippolito,2011-02-06,remove docs from ignore so it can be made a submodule
c3ec0ef0842cf279cdc39e9fb9f353db63017d96,Bob Ippolito,2011-02-06,remove docs from master
131842a8af5a513d8020e70f8f7c571502c3f778,Bob Ippolito,2011-02-06,move long_description to README.rst
1eb3c0df7eb59d62e6236abb237d1d6581317ace,Bob Ippolito,2011-02-06,remove .hgignore
df1b6a564bd3a9fd56a1be2f9deecb83f674c296,Bob Ippolito,2011-02-06,change url to github
68191af88209d60b5bd8887b83a1c58244339fb8,Bob Ippolito,2011-02-06,bump version to v2.1.4
0887c12d4ef3d3958ddef2fe42343d319da2a3f9,Bob Ippolito,2011-02-06,.gitignore
87da37553cb14c06656e62d6bdc29128d7c5ca96,Bob Ippolito,2011-01-17,http://code.google.com/p/simplejson/issues/detail?id=87
db980b6827239e264cf9626e2c4a7947d4f746f2,Bob Ippolito,2010-11-05,http://code.google.com/p/simplejson/issues/detail?id=86
887d575bef8aea50d81d51c7c9c9eb9d1b98403e,Bob Ippolito,2010-11-05,change version number to 2.1.3
572b447fd0337271593156b112607dd6ded9932b,Bob Ippolito,2010-11-01,prepare for 2.1.2 release
81804e672f22c236dda9412221674b762bb13ec4,Bob Ippolito,2010-11-01,re http://code.google.com/p/simplejson/issues/detail?id=85
ff9cb965faa144b3f221fad0e7f6f09cc91ac30d,Bob Ippolito,2010-10-08,pyflakes fixes
ae8a27de9e8daef44d1542ec6425d19119b3ba17,Bob Ippolito,2010-10-08,http://bugs.python.org/issue10019
5075072f866a4ef098cc9ce4dd7f879fc040edcd,Bob Ippolito,2010-07-19,http://code.google.com/p/simplejson/issues/detail?id=82
c90a0623978ac5eb6c10b5d49f4c05774c245092,Bob Ippolito,2010-07-12,http://code.google.com/p/simplejson/issues/detail?id=81
bfa06f188d9451a77c6e1ba2a9d72fd42a557ab1,Bob Ippolito,2010-03-31,http://code.google.com/p/simplejson/issues/detail?id=75
b18194959fc76618cec3ea28814b73b7fab58ea0,Bob Ippolito,2010-03-16,hopefully fix compilation on windows http://code.google.com/p/simplejson/issues/detail?id=74
4fa79de1310f097b55905f5c643031f2db264cdd,Bob Ippolito,2010-03-16,hopefully fix compilation on windows http://code.google.com/p/simplejson/issues/detail?id=74
65784ffb81125bb8980f8cca54fcb892c24a46f7,Bob Ippolito,2010-03-13,typo
1a52912dbbef647eb2b07b32901bb8667cb75e23,Bob Ippolito,2010-03-11,http://code.google.com/p/simplejson/issues/detail?id=73
87f444360164b3691cc1459486fa591b0d19ad42,Bob Ippolito,2010-03-11,fix version to 2.1.0
c53110ca9ed727a5d15574a81dded545f646901b,Bob Ippolito,2010-03-11,update docs
df165d9e0ac1409f18ca5773f368f58b2064213f,Bob Ippolito,2010-03-11,update date in CHANGES.txt
a038a57fadf39979d328e7eeb71da9c42284d391,Bob Ippolito,2010-03-11,maintain Python 2.5 compatibility
32b8a4d5cdb74466671df6006fa492004e6da408,Bob Ippolito,2010-03-08,http://code.google.com/p/simplejson/issues/detail?id=34
98f42b54dd17096215995f0848ab5c26c81c805d,Bob Ippolito,2010-02-25,doc fix
2253882e3415df74b0d944e2478ff9c121c2c3a6,Bob Ippolito,2009-12-27,version bump to rc2
be27d6a3df096b90668a9d3c7c0370ee27fb6ab3,Bob Ippolito,2009-12-27,fix Py_ssize_t converter
1d834705e21003683dd18a914f90f294b9196947,Bob Ippolito,2009-12-27,incorrect decref
d349c244596ccdfa2664e0cdb19fe722cd7bbff5,Bob Ippolito,2009-12-27,build with newer sphinx
6017358b33a0592f35082a639b94e53ebdafd0a7,Bob Ippolito,2009-12-27,tag as 2.1.0rc1
a73172930ad3b22927d816dc14675eaae72e0501,Bob Ippolito,2009-12-27,officially drop py2.4 support, doc tweaks, use only py2.5+ C API
b5dc76b12bdb1dd53f572be6379243c5b7ef47bb,Bob Ippolito,2009-12-27,tweak svn:ignore
bc73ddee065b44769068e00b7f057aca650c5c23,Bob Ippolito,2009-12-27,http://bugs.python.org/issue7451
bdc1425fcdc600562dc14818cad9627f01d9dd03,Bob Ippolito,2009-12-27,http://code.google.com/p/simplejson/issues/detail?id=70
19d25b4b7b91298c3163f15025c3f982ac43f829,Bob Ippolito,2009-12-27,missed test case
eb74e8f8e9d96b6cd9bca7d533f4460b78de98df,Bob Ippolito,2009-12-27,http://code.google.com/p/simplejson/issues/detail?id=69
bbd8054480f46e92281d1f436e59fe4b52439561,Bob Ippolito,2009-12-27,http://code.google.com/p/simplejson/issues/detail?id=66
c5042a153f03c3de52d47dc9286dfe9ea4ec7360,Bob Ippolito,2009-12-27,encoding memoization
6cccfee9f5afcaeac7e172d7d2e27a72dd47964b,Bob Ippolito,2009-12-27,use PyIter API instead of PySequence_Fast to avoid potential threading issues
3ae0124c40fcbfbef242ad02b5edd64bbc5a19e9,Bob Ippolito,2009-12-27,Use PyOS_string_to_double when available
565f6ebe756661c469f2a4be1065e10f7ab08868,Bob Ippolito,2009-12-27,update CHANGES
9a4048948610d9e310da88156e92ec226b3c30c1,Bob Ippolito,2009-12-27,use iteritems instead of PyDict_Next (at the expense of some speed) http://bugs.python.org/issue6105
a6997d204b61532b9d80941ab1dfc3484f689ef3,Bob Ippolito,2009-12-08,http://code.google.com/p/simplejson/issues/detail?id=58
3fa08df611d18aec6a9258bf56eadac416702ba4,Bob Ippolito,2009-06-02,http://code.google.com/p/simplejson/issues/detail?id=57
363e241c5cb07acff3cde70a4d5fd30ff7341282,Bob Ippolito,2009-05-17,regenerate docs
f115a9856a7e58bd82dd2d09175e2de17516c1d7,Bob Ippolito,2009-05-17,http://code.google.com/p/simplejson/issues/detail?id=56 indent changed to string
1d34eb9fd594ba65d63ea63c27a2abb7faa57cf6,Bob Ippolito,2009-05-17,update CHANGES.txt
cb67e3060247998b474ca9a7071841f1b1aa5a6e,Bob Ippolito,2009-05-17,punting on nosetests support, python setup.py test works as does python -msimplejson.tests http://code.google.com/p/simplejson/issues/detail?id=55
e5a6daaf4bffcaf7cc0644455923c579805f4e7f,Bob Ippolito,2009-05-17,seems to fix #54
81d567647a3030326a27b6083dc83edc1edf3c18,Bob Ippolito,2009-05-17,re #53 python 2.4 does not have all()
f849ce5d657f2a72b9af8b37ea67dd8d5cebcf6c,Bob Ippolito,2009-05-17,oops
0c067d195decc908ce2c3076f3c92f8fa3f19d03,Bob Ippolito,2009-05-17,require setuptools 0.6c9, remove old cygwin hack
7f6c62499a21139ff486f44787f6850ac6ce6f02,Bob Ippolito,2009-05-17,apply suggested fix for Python 2.4 compatibility http://code.google.com/p/simplejson/issues/detail?id=53
e80ea4a9dcd022ef6d43879ed295230e268967f6,Bob Ippolito,2009-05-17,first pass at http://code.google.com/p/simplejson/issues/detail?id=55 -- requires manual run of python -msimplejson.tests, does not integrate with nosetests or setup.py test yet
0684eb9a31ba739b3b505be205399046a8eb3715,Bob Ippolito,2009-04-14,fixed http://code.google.com/p/simplejson/issues/detail?id=48
4989183b05ce1d83a5c9c79b97ad1342eff838e7,Bob Ippolito,2009-04-05,Add a CHANGES.txt file
a6c01e9b3ddd7c74ef45995e3a37e0cd628a7a34,Bob Ippolito,2009-04-03,http://code.google.com/p/simplejson/issues/detail?id=46 Parsing an array with trailing comma with speedups causes an unhelpful error message
b10382a99baa5f03602537da5bcc324c37fc2fca,Bob Ippolito,2009-04-03,http://code.google.com/p/simplejson/issues/detail?id=45 Refactor decoder errors to raise JSONDecodeError instead of ValueError
19b68d178e11d0417672e5167fca8eb673b6ff8a,Bob Ippolito,2009-03-29,minor tweak to test to make it easier to port to python 2.7
85cf0f5ce6e3408ab245e540d5a474b0be88148c,Bob Ippolito,2009-03-29,fix version in docs
2e0050046dc4c35508758669ec02b5f8c8b091cf,Bob Ippolito,2009-03-29,http://bugs.python.org/issue5381 ordered_pairs_hook backport to simplejson
0d9f46d682a4af5fff44c1d3b01fe2ff00599ec3,Bob Ippolito,2009-03-28,tests and fix for containerless unicode float decoding http://code.google.com/p/simplejson/issues/detail?id=43
b943b2bb7fcecfefda78a24374b747d8590c8666,Bob Ippolito,2009-03-28,version bump
85e1e6878525c63441d120c39a198f33cc392816,Bob Ippolito,2009-02-28,comment about weird struct usage per http://codereview.appspot.com/20095/diff/1/13#newcode21
76439d79b15bd77ca96116721b20bc7631c501f1,Bob Ippolito,2009-02-28,Use PosInf from decoder http://codereview.appspot.com/20095/diff/1/12#newcode31
fbcdcec4059c87693cb662c8766324ec4e9727c8,Bob Ippolito,2009-02-22,fix long lines, make py2.6+ porting a bit easier
173ebd91f223afef30aebbc3da58fdafc935c3cc,Bob Ippolito,2009-02-18,build docs
be3f7b3b1e4dcc75f7ba7502fe785c8d2c665a55,Bob Ippolito,2009-02-18,re http://code.google.com/p/simplejson/issues/detail?id=41 http://bugs.python.org/issue4136 add cyclic GC support for Encoder and Scanner
5c7cf8a73ee9d5e51fcd0e7c16a512f9781a690f,Bob Ippolito,2009-02-16,replace a few string formats with string addition to make py26+ porting easier
cf3c2982660b9b654c9cb8347bdbab67c2e1ca7a,Bob Ippolito,2009-02-16,replace a few string formats with string addition to make py26+ porting easier
f909e2fb180a63dccb8311b28ec8ea5db34c9466,Bob Ippolito,2009-02-16,whitespace
3f349017d97fb9143fa55393d15540c547fe9411,Bob Ippolito,2009-02-16,verison number bump, change tests around to make it easier to backport to python stdlib
edb409fab04d0a5ff18eeb8f0225c5bd79fc5a25,Bob Ippolito,2009-02-16,fixed http://code.google.com/p/simplejson/issues/detail?id=35 -- no longer checks exactly for True and False
e36815997181e2d74c2180fb7fe7bb142631bae8,Bob Ippolito,2009-01-05,update docs
823f4a283da154d0ea83d1537a3914762fbe0c76,Bob Ippolito,2009-01-05,changes relevant to http://codereview.appspot.com/7311 -- mostly documentation improvements and a small error handling fix
b919f3cbb861f3319a0af080e69652c839abf064,Bob Ippolito,2009-01-03,ensure unicode result if the input is a unicode string
fb46282d18b65dcfa924d9c637351c0720bdacfc,Bob Ippolito,2009-01-03,yay whitespace and doctest
e1fee64efcae3f5601a567b8483715dadff76100,Bob Ippolito,2008-12-30,add documentation for strict
aa95b2226ed8566a643378f0995ee626b8200368,Bob Ippolito,2008-12-30,version bump, fixes to docs re http://bugs.python.org/issue4783
ab589fa80b65895376cfb942ef786eb6b036f14a,Bob Ippolito,2008-12-19,apply 26_win32_setup.diff from pjenvey
38181bfb261c06e69aecff5153ddbbe37f4953ea,Bob Ippolito,2008-11-25,version bump, remove python 2.3 compatibility claim
0135b054bfac8e2a5826dbe23767daf3f5ea74c9,Bob Ippolito,2008-11-17,add test coverage for check_circular and fix a Py_DECREF(NULL) but when check_circular=False
45f98d825c49d7a1eba6f23dc51895fdb1bfb8e1,Bob Ippolito,2008-11-07,update docs
49b75b5f647f84f7ea1860117ef2dfc955218ad0,Bob Ippolito,2008-11-07,typo in conf.py
be8ae2ce64b8a646bf973d87ddf37269e35cc85f,Bob Ippolito,2008-10-24,http://code.google.com/p/simplejson/issues/detail?id=27
79857d950b49a74472b8d2673095b47a1ed3bead,Bob Ippolito,2008-10-17,bump version, use python stdlib whitespace and docstring conventions
3f44ece01ffc30c0a7b6b21ed7bd0cc93fb219aa,Bob Ippolito,2008-10-11,fix several reference leaks, doh :(
5cb8744b276ddf44eef956a508a957f02abc79d2,Bob Ippolito,2008-10-11,make a test resilient to py2.6 changes in formatting
9976f4558317f1d9b1ec486556c08ecabd1262a7,Bob Ippolito,2008-10-11,decoder optimization: pass around a next index pointer instead of using temporary tuples
34c500828f64054b6a74de1cbb3bcad4e5bc10c1,Bob Ippolito,2008-10-11,use PyTuple_New and PyTuple_SET_ITEM to skip some refcounting games, although we should probably skip creating these tuples all together
2d906dc32497b521edbfadfa29b4808f5dbb7bc8,Bob Ippolito,2008-10-10,http://code.google.com/p/simplejson/issues/detail?id=26
9b01a58529adc4c7571bb60640579544de3d70dd,Bob Ippolito,2008-10-07,use Py_CLEAR, fix some unlikely DECREF in PyList_Append calls
3caeeebf7b61c819062af95b87b5853132661b47,Bob Ippolito,2008-10-04,Py_IS_FINITE for Python 2.4
11b05d5820d11ba1507dba9d46fd4bfa85799a93,Bob Ippolito,2008-10-03,version bump
2b526c0ad3f451d5346afd111ba201db6443c100,Matthew Dempsky,2008-10-03,#24: MSVC2003 would be better titled MSVC1970; based on patch from atsuoishimoto; changes tested on OS X
f2cd4e5ce5428b1469b29d9c3dc76a75530273a3,Bob Ippolito,2008-09-29,fix long() encoding
86137c849d5e8f5e11fbe4ca180835bdc592f894,Bob Ippolito,2008-09-29,failing test for long, thanks @djco
8b89415b7a25745b3b953fcdfc9ad0591f99005c,Matthew Dempsky,2008-09-28,commit patch for mingw support; regression tests checked with Python 2.5 on OS X and Linux and Python 2.4 on Linux
43c3bfa977e6b73f832d02b4ae9fc0c4123fdbd1,Bob Ippolito,2008-09-27,version bump
0ae39e488c125942cb4c5828c10ab938f2f3c001,Bob Ippolito,2008-09-27,run docs in test suite
e5395f373db51f0283cdc4895b0e9f1ad96186eb,Bob Ippolito,2008-09-27,set a lot of mime types
41cb5114519b8ed175bca56af2e9e673f570ad88,Bob Ippolito,2008-09-27,switch to sphinx for docs
0acf8b44f644756d6b874887b251d810f4f500dd,Bob Ippolito,2008-09-26,use C path for float encoding
3dc751e419837066941a7c116c05818d839ee13f,Bob Ippolito,2008-09-26,use tp_call instead of methods
c509ef1de419095cc5f11f6eb2093e3a52af063d,Bob Ippolito,2008-09-26,remove non-working old benchmark scripts
8f92b0c06fcc4f127f2a7001e7c5f21e36ca3673,Bob Ippolito,2008-09-26,make static
b05d6f11c5473c8674f170ca2ebe1c42f464f361,Bob Ippolito,2008-09-26,style cleanup and http://bugs.python.org/issue3623
516cb02410e0bf2d539e52a9d8a3db34cc934b68,Bob Ippolito,2008-09-26,C fast path for encoding
f9118892a3f51d673a97bf94f1d33fd75d17dffd,Bob Ippolito,2008-09-26,cut out a few yields in exchange for string ops
2afcca8635bb0adce45bcff7c069f320c82eb9f8,Bob Ippolito,2008-09-26,god bless closures.
732ae3d7cc4f4be8964be446d1463faf0967b262,Bob Ippolito,2008-09-26,first pass at making a horrible optimized mess out of the encoding bits of simplejson
2ceb176be6e01957b65b2946a4ff2b14f53663e9,Bob Ippolito,2008-09-25,optimize for ASCII string encoding (not a big difference for our strings though)
81565011634a06cd8af532a36e314625752199b5,Matthew Dempsky,2008-09-25,fix another sign-extension bug
427666d3b4398bd27b838b4ccfd956a26111546e,Matthew Dempsky,2008-09-25,prevent sign-extension on non-ASCII characters
6c824374dea319016c5b8f74fda2bdc1c8968455,Bob Ippolito,2008-09-25,test for http://code.google.com/p/simplejson/issues/detail?id=22
313f24f011065759b72d7484162e16d96452b21e,Matthew Dempsky,2008-09-25,stricter surrogate pair decoding when Py_UNICODE_WIDE
b491b960a4780755f4f0a0b99347a1fdcaf7fc43,Matthew Dempsky,2008-09-25,branchless unicode escaping
5b15243edbfc79c724d15229fb79e45cc4a433d4,Matthew Dempsky,2008-09-25,eliminate variable distance bitwise shifts
52bbdee8127eb93487f3dc7b4e294b8ffbda4ae1,Matthew Dempsky,2008-09-25,fix format strings
6f602938e931e18e33dd7ee4600a60640154cb56,Bob Ippolito,2008-09-25,gratuitous comments, some additional type checking
03714d72a55e6b97fe988d1d5f0384e25c415871,Bob Ippolito,2008-09-25,clean up C code, change API to be str preserving for ASCII only strings, bump version to 2.0.0 since this is an "interface" change
83c3d75cdbcbf02254cf420f8555ed7421935576,Bob Ippolito,2008-09-24,more C code in the decoder, speed++
db96a5d473e705c6ec5fe80054d50ba2233ba451,Bob Ippolito,2008-09-24,fix the ref leak :)
eea5ce424cfda0e7ffcc95f2bd1a86d26bc82dfc,Bob Ippolito,2008-09-24,more decoding perf enhancements, this time with lots of C code (TODO: check for ref leaks)
6896523285b550fe6a1f0293ad36dcc396514c68,Bob Ippolito,2008-09-24,even more decoder optimizations
a8165ef80b2390951619bb199e6defe9b6cafd9a,Bob Ippolito,2008-09-24,even more decoder optimizations
00a0d85515743777d62cac6b5b3570f25511fedd,Bob Ippolito,2008-09-23,bump version
be03773330b50ddc530e7e868ee782fe16ad0a3a,Bob Ippolito,2008-09-23,ugly hacks to decoder to avoid dispatch for roughly 2x speedup
184770f2941b7a6700142f05a75b3d56e95bfe1d,Bob Ippolito,2008-09-13,bump version, merge some changes from Python trunk _json
7f219a88ba4a73e3ea163cd43a980be515b53001,Bob Ippolito,2008-08-20,http://code.google.com/p/simplejson/issues/detail?id=16
b449b6e199e51936b350f84d40448083c21321eb,Bob Ippolito,2008-07-03,fix setup.py to build without a compiler
74d9c5c4c4339db47dfa86bf37858cae80ed3776,Bob Ippolito,2008-05-09,use -msimplejson.tool instead of -msimplejson to match python 2.6 json library
4b61844e8f78d7e969ea433ceaab8b679ac436f8,Bob Ippolito,2008-05-04,backport fixes from py2.6 issue2750 branch
5b90128b53c242d7885365b0e98309171bf79ba2,Bob Ippolito,2008-05-04,bump version, fix two ref leaks
3935999d8c0b434e20e8052053538da666ce81cd,Bob Ippolito,2008-05-03,tabs to spaces
99ce437375ee2504d44970277f82dbbce9351d9d,Bob Ippolito,2008-05-03,re-generate documentation
61c662d0334e843912a41c6010f250d6ecbb3342,Bob Ippolito,2008-05-03,PEP 7, PEP 8 cleanups
facd43cc3c6aa62913c5e7b40f2c79b0ea5bfab6,Bob Ippolito,2008-05-03,http://code.google.com/p/simplejson/issues/detail?id=10
37594d7c05c0ceb30e3894950e33236aa07ebf73,Bob Ippolito,2008-05-03,convert test suite to unittest, remove jsonfilter, bump version to 0.9
f750b9beae59bcc8b69fece978202f118c01535e,Bob Ippolito,2008-04-16,doctest fix
c89ad3c485a7fde56bc3c17bd3eee8b898c0a2f5,Bob Ippolito,2008-04-05,win32 fix from http://code.google.com/p/simplejson/issues/detail?id=8
8b57d87e276c6031457873847d96542294a34cfe,Bob Ippolito,2008-03-25,bump version, resolve http://code.google.com/p/simplejson/issues/detail?id=3
5d360053b7b6483978a82852dd7032bc30deaf97,Bob Ippolito,2008-03-23,update docs
d7879c9c97547d4d8ca9e9072bbd8d33bd315c6c,Bob Ippolito,2008-03-23,decoder speed enhancements
2f1e6e426465e68ca3fd30c596cc98c30f7ff076,Bob Ippolito,2008-03-23,update docs
42a7e48d912e3b21a52c0c5ead3fe549c02239c8,Bob Ippolito,2008-03-23,make tests pass on UCS2 platforms
680f4ce7eff5c8fce8f5c61858d45df9dd48b19e,Bob Ippolito,2008-03-23,test boundaries
609133a6f03397e5e6fe8e688438e548379bf2af,Bob Ippolito,2008-03-23,surrogate pair decoding
95dd20b6b733197d8a0443af9fc277d7a31eb335,Bob Ippolito,2008-03-23,failing big unicode test
16fa400f522f63098842728fffc2439456b7f117,Bob Ippolito,2008-03-23,nicer cli, rebuild docs
d11b931e488c419d0fc3fbbb2a583bb0890dcce0,Bob Ippolito,2008-03-23,nicer command-line UI
5498fa8abac362faba41ac86bbccbfb284a246ec,Bob Ippolito,2008-03-23,more tests, python -msimplejson pretty printer
f3d503d201501aa2fe7c0914ce6a3978023d6223,Bob Ippolito,2008-03-23,parse_float, parse_int, parse_constant hooks
ddaa1c328be014f4ab3d1e9e7dc3b2484a0fd2d7,Bob Ippolito,2008-03-23,bump version to 1.8, remove </script> attack prevention (escaping of /), revert to accurate numbers and an appropriate test
12a5916de434c7c29ea82103e2c38cb7ad269958,Bob Ippolito,2008-03-23,fix regex for http://deron.meranda.us/python/comparing_json_modules/strings
e085d6eeabd0fd288000d56373ffb645a91fd8ef,Bob Ippolito,2008-03-23,switch back to repr for accuracy
59ac2588ac3de835b4789f8975dd346617a5f977,Bob Ippolito,2008-03-16,update version to 1.7.5
cc29bd11e9f3da5777efdeb49a464be08e5b8806,Bob Ippolito,2008-03-16,use str(float) instead of repr(float)
1e584b00ba4cf8c6737026cbb5b9ed278d228eee,Bob Ippolito,2008-03-07,strict regex correctness, patch from guido
19e33c1c118f23c16265af410ea2b50877ac4524,Bob Ippolito,2008-02-23,better handling for the lack of a compiler
1a7035f18fdb435a0d645f8a202d8b1ecf9c1bef,Bob Ippolito,2007-10-22,fix windows build
fc29185b6b19796284ed0ce7f7f7451ba197aef4,Bob Ippolito,2007-10-16,use_setuptools TypeError catch
abb22a946f6710a64e1f4d517e3601a9df701224,Bob Ippolito,2007-10-16,1.7.3
05827e58d11b2da3f8c7a7f42f4092b7fdd93a77,Bob Ippolito,2007-10-02,bump version, use ez_setup that doesn't always download new setuptools
4eb5b00743d235c709d218c5d876c1bf1697351b,Bob Ippolito,2007-03-28,fix dump()
9ec6701b19648f9e5c570d7be213f2c844a2400f,Bob Ippolito,2007-03-24,tweak build_ext to not fail
dd8279f6faa3a3bb21944d245417cb6dbe00dd90,Bob Ippolito,2007-03-18,commit 1.7
5e7eef082fa5b99ec7205daa0c8eb6c845ddeb72,Bob Ippolito,2007-03-18,correctly calculate max size for wide build
7c19b98b7c2c2b589e12c61316124463510ba3ee,Bob Ippolito,2007-03-18,small decoder optimization
a0fac116e1e5fd038174312c5b52d15a163fcbc8,Bob Ippolito,2007-03-18,optional C speedups
be103d0368413157c2ac4df0c8b67e97f735bc34,Bob Ippolito,2007-03-04,update doc versions
af4ac5de0e35b8dad38bc9055529463cddff0fde,Bob Ippolito,2007-03-04,update version to 1.6
c8ef072961c6df696b030505c1cabf23f093cada,Bob Ippolito,2007-03-02,add str encoding support to dump/dumps
0f940b38d1e26e106e87907f1179f47f01a98936,Bob Ippolito,2007-01-18,simplejson 1.5
86644eafb0175f7ef52f2f1cb0801979b30d32e0,Bob Ippolito,2007-01-18,update docs
c4d8230e19cabd7e582f8d3189208dfade7ea0c1,Bob Ippolito,2007-01-18,expose separators
08cbfbd5bab16f4802a64b23d08f036a51319bdc,Bob Ippolito,2007-01-14,separators, encoding speedup, more test coverage for indent
c2e4ffceae34dd1eb2804f17985b63712fe5c49f,Bob Ippolito,2006-11-30,produce inf at runtime
905f2758e1710b677ba6721b9c0b9782e7a03617,Bob Ippolito,2006-11-30,1.0 vs. infinity patch for Win32
f283cced262956d6b02ee664f05e0f37c605922c,Bob Ippolito,2006-11-08,bump version
2a24901f5fb5abaca82783efbd04ac90903a3e76,Bob Ippolito,2006-10-18,fix warning for Python 2.5
fee28fbad54a8ef52330c9fbe310adfcdfe42c63,Bob Ippolito,2006-08-10,encoder
4f4ffa4cf8b8cefb4edaac2430e0dae7b00c7d02,Bob Ippolito,2006-07-15,indent feature
f92ad76613d9bac57047c8096b5dccc1670d9720,Bob Ippolito,2006-07-12,unused
9eec25bff41ca103b28c1a14ec0220932e4e65b3,Bob Ippolito,2006-07-12,unused
43656b8109cacd7c70dac84715bcce23eda47898,Bob Ippolito,2006-06-28,add license text
01b1e7f41a148d25454bc01a58395f8d0e659206,Bob Ippolito,2006-04-27,don't check dupes
423da8c676857150e5e0b10249b96a9ae2605179,Bob Ippolito,2006-04-27,check for dupe keys
bb0890c10fd7ba34077de46f05c54a1d8b603142,Bob Ippolito,2006-04-12,prevent </script> attack
28a86c8fbd1618f44de78205e17a7c91f7c2f4aa,Bob Ippolito,2006-04-12,fix context issue with iterscan
8a86ca64afb1e85ca20734ea08da806112f1f0a8,Bob Ippolito,2006-04-02,simplejson 1.3
3035dacc8376310196b71012d80a48904342eff1,Bob Ippolito,2006-03-19,support a decoding object_hook
40dbd8e38dcf3e6198b39dae388184b6ed1bfd48,Bob Ippolito,2006-03-18,sort_keys from cce
479873dba71ff4b73bdb398e5ead9b29aa8cc909,Bob Ippolito,2006-02-16,YAML space
d496eead9045bf2280dfbdb7329c6dabb9fd4495,Bob Ippolito,2006-01-20,typo
eb051a075f677a96b4442904ba7a385586422c84,Bob Ippolito,2006-01-20,fix filter
36c885f6ac87cd15928471c10ad77729a9acebf6,Bob Ippolito,2006-01-20,change entry point
c4010d6d7fd0fcab8391cd1e4d6477192b2055f5,Bob Ippolito,2006-01-20,jsonfilter
07e70f336381a0b89177feaf6e5c6af5dd8e74c2,Bob Ippolito,2006-01-03,bump to 1.2, dumb benchmarks, performance enhancements to decoder
84eea045890fa00e10fb118f0484a3318b04c9b8,Bob Ippolito,2006-01-03,unused
dbed4b28cb78036fe1659973805ff20fec8a6ec0,Bob Ippolito,2005-12-31,docs
d4105246ab164d2c5debc8d74bbaff4e398f464c,Bob Ippolito,2005-12-31,docs
27ece5964f2da82383ca24b128ecfca962baa93f,Bob Ippolito,2005-12-31,docs
9e7d1a3413fa3e518181311baec4a0f67ce9f6c9,Bob Ippolito,2005-12-31,rename
23cd302f33290ddd76996cd65bfd510012247bb1,Bob Ippolito,2005-12-31,renames
5aa76448ef5a7a4cb53540c58c5cf42a04e0a4b2,Bob Ippolito,2005-12-31,simplejson